Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Months Code,Months,Unit,Value,Flag,Flag Description
"PP","Producer Prices","3","Albania","5531","Producer Price (SLC/tonne)","1062","Eggs, hen, in shell","2011","2011","7021","Annual value","SLC","234287.9","","Official data"
"PP","Producer Prices","3","Albania","5531","Producer Price (SLC/tonne)","1062","Eggs, hen, in shell","2012","2012","7021","Annual value","SLC","234287.9","","Official data"
"PP","Producer Prices","3","Albania","5531","Producer Price (SLC/tonne)","1062","Eggs, hen, in shell","2013","2013","7021","Annual value","SLC","208330","","Official data"
"PP","Producer Prices","3","Albania","5531","Producer Price (SLC/tonne)","1062","Eggs, hen, in shell","2014","2014","7021","Annual value","SLC","331597.2","","Official data"
"PP","Producer Prices","3","Albania","5531","Producer Price (SLC/tonne)","1062","Eggs, hen, in shell","2015","2015","7021","Annual value","SLC","385655.2","","Official data"
"PP","Producer Prices","3","Albania","5531","Producer Price (SLC/tonne)","1062","Eggs, hen, in shell","2016","2016","7021","Annual value","SLC","365779.7","","Official data"
"PP","Producer Prices","3","Albania","5531","Producer Price (SLC/tonne)","1062","Eggs, hen, in shell","2017","2017","7021","Annual value","SLC","370161.7","","Official data"
"PP","Producer Prices","3","Albania","5531","Producer Price (SLC/tonne)","1062","Eggs, hen, in shell","2018","2018","7021","Annual value","SLC","362678","","Official data"
"PP","Producer Prices","3","Albania","5532","Producer Price (USD/tonne)","1062","Eggs, hen, in shell","1998","1998","7021","Annual value","USD","1797.9","","Official data"
"PP","Producer Prices","3","Albania","5532","Producer Price (USD/tonne)","1062","Eggs, hen, in shell","1999","1999","7021","Annual value","USD","1664.3","","Official data"
"PP","Producer Prices","3","Albania","5532","Producer Price (USD/tonne)","1062","Eggs, hen, in shell","2000","2000","7021","Annual value","USD","1478.7","","Official data"
"PP","Producer Prices","3","Albania","5532","Producer Price (USD/tonne)","1062","Eggs, hen, in shell","2001","2001","7021","Annual value","USD","1597.1","","Official data"
"PP","Producer Prices","3","Albania","5532","Producer Price (USD/tonne)","1062","Eggs, hen, in shell","2002","2002","7021","Annual value","USD","1709.4","","Official data"
"PP","Producer Prices","3","Albania","5532","Producer Price (USD/tonne)","1062","Eggs, hen, in shell","2003","2003","7021","Annual value","USD","2017.3","","Official data"
"PP","Producer Prices","3","Albania","5532","Producer Price (USD/tonne)","1062","Eggs, hen, in shell","2004","2004","7021","Annual value","USD","2209.4","","Official data"
"PP","Producer Prices","3","Albania","5532","Producer Price (USD/tonne)","1062","Eggs, hen, in shell","2005","2005","7021","Annual value","USD","2273.7","","Official data"
"PP","Producer Prices","3","Albania","5532","Producer Price (USD/tonne)","1062","Eggs, hen, in shell","2006","2006","7021","Annual value","USD","2208.5","","Official data"
"PP","Producer Prices","3","Albania","5532","Producer Price (USD/tonne)","1062","Eggs, hen, in shell","2007","2007","7021","Annual value","USD","2810.7","","Official data"
"PP","Producer Prices","3","Albania","5532","Producer Price (USD/tonne)","1062","Eggs, hen, in shell","2008","2008","7021","Annual value","USD","3029.5","","Official data"
"PP","Producer Prices","3","Albania","5532","Producer Price (USD/tonne)","1062","Eggs, hen, in shell","2009","2009","7021","Annual value","USD","2632.1","","Official data"
"PP","Producer Prices","3","Albania","5532","Producer Price (USD/tonne)","1062","Eggs, hen, in shell","2010","2010","7021","Annual value","USD","2405.3","","Official data"
"PP","Producer Prices","3","Albania","5532","Producer Price (USD/tonne)","1062","Eggs, hen, in shell","2011","2011","7021","Annual value","USD","2322.1","","Official data"
"PP","Producer Prices","3","Albania","5532","Producer Price (USD/tonne)","1062","Eggs, hen, in shell","2012","2012","7021","Annual value","USD","2165.6","","Official data"
"PP","Producer Prices","3","Albania","5532","Producer Price (USD/tonne)","1062","Eggs, hen, in shell","2013","2013","7021","Annual value","USD","1971.5","","Official data"
"PP","Producer Prices","3","Albania","5532","Producer Price (USD/tonne)","1062","Eggs, hen, in shell","2014","2014","7021","Annual value","USD","3143.7","","Official data"
"PP","Producer Prices","3","Albania","5532","Producer Price (USD/tonne)","1062","Eggs, hen, in shell","2015","2015","7021","Annual value","USD","3061.7","","Official data"
"PP","Producer Prices","3","Albania","5532","Producer Price (USD/tonne)","1062","Eggs, hen, in shell","2016","2016","7021","Annual value","USD","2946.5","","Official data"
"PP","Producer Prices","3","Albania","5532","Producer Price (USD/tonne)","1062","Eggs, hen, in shell","2017","2017","7021","Annual value","USD","3108","","Official data"
"PP","Producer Prices","3","Albania","5532","Producer Price (USD/tonne)","1062","Eggs, hen, in shell","2018","2018","7021","Annual value","USD","3358.5","","Official data"
"PP","Producer Prices","3","Albania","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","1993","1993","7021","Annual value","","88.88","Fc","Calculated data"
"PP","Producer Prices","3","Albania","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","1994","1994","7021","Annual value","","86.54","Fc","Calculated data"
"PP","Producer Prices","3","Albania","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","1995","1995","7021","Annual value","","93.29","Fc","Calculated data"
"PP","Producer Prices","3","Albania","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","1996","1996","7021","Annual value","","78.59","Fc","Calculated data"
"PP","Producer Prices","3","Albania","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","1997","1997","7021","Annual value","","67.28","Fc","Calculated data"
"PP","Producer Prices","3","Albania","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","1998","1998","7021","Annual value","","75.02","Fc","Calculated data"
"PP","Producer Prices","3","Albania","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","1999","1999","7021","Annual value","","63.48","Fc","Calculated data"
"PP","Producer Prices","3","Albania","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","2000","2000","7021","Annual value","","58.86","Fc","Calculated data"
"PP","Producer Prices","3","Albania","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","2001","2001","7021","Annual value","","63.48","Fc","Calculated data"
"PP","Producer Prices","3","Albania","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","2002","2002","7021","Annual value","","66.36","Fc","Calculated data"
"PP","Producer Prices","3","Albania","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","2003","2003","7021","Annual value","","68.09","Fc","Calculated data"
"PP","Producer Prices","3","Albania","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","2004","2004","7021","Annual value","","62.9","Fc","Calculated data"
"PP","Producer Prices","3","Albania","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","2005","2005","7021","Annual value","","62.9","Fc","Calculated data"
"PP","Producer Prices","3","Albania","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","2006","2006","7021","Annual value","","60.02","Fc","Calculated data"
"PP","Producer Prices","3","Albania","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","2007","2007","7021","Annual value","","70.4","Fc","Calculated data"
"PP","Producer Prices","3","Albania","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","2008","2008","7021","Annual value","","70.4","Fc","Calculated data"
"PP","Producer Prices","3","Albania","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","2009","2009","7021","Annual value","","69.25","Fc","Calculated data"
"PP","Producer Prices","3","Albania","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","2010","2010","7021","Annual value","","69.25","Fc","Calculated data"
"PP","Producer Prices","3","Albania","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","2011","2011","7021","Annual value","","64.9","Fc","Calculated data"
"PP","Producer Prices","3","Albania","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","2012","2012","7021","Annual value","","64.9","Fc","Calculated data"
"PP","Producer Prices","3","Albania","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","2013","2013","7021","Annual value","","57.71","Fc","Calculated data"
"PP","Producer Prices","3","Albania","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","2014","2014","7021","Annual value","","91.85","Fc","Calculated data"
"PP","Producer Prices","3","Albania","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","2015","2015","7021","Annual value","","106.83","Fc","Calculated data"
"PP","Producer Prices","3","Albania","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","2016","2016","7021","Annual value","","101.32","Fc","Calculated data"
"PP","Producer Prices","3","Albania","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","2017","2017","7021","Annual value","","102.53","Fc","Calculated data"
"PP","Producer Prices","3","Albania","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","2018","2018","7021","Annual value","","100.46","Fc","Calculated data"
"PP","Producer Prices","4","Algeria","5530","Producer Price (LCU/tonne)","1062","Eggs, hen, in shell","1995","1995","7021","Annual value","LCU","76000","*","Unofficial figure"
"PP","Producer Prices","4","Algeria","5530","Producer Price (LCU/tonne)","1062","Eggs, hen, in shell","1996","1996","7021","Annual value","LCU","90000","*","Unofficial figure"
"PP","Producer Prices","4","Algeria","5530","Producer Price (LCU/tonne)","1062","Eggs, hen, in shell","1997","1997","7021","Annual value","LCU","108000","*","Unofficial figure"
"PP","Producer Prices","4","Algeria","5530","Producer Price (LCU/tonne)","1062","Eggs, hen, in shell","1998","1998","7021","Annual value","LCU","114000","*","Unofficial figure"
"PP","Producer Prices","4","Algeria","5530","Producer Price (LCU/tonne)","1062","Eggs, hen, in shell","1999","1999","7021","Annual value","LCU","133000","*","Unofficial figure"
"PP","Producer Prices","4","Algeria","5530","Producer Price (LCU/tonne)","1062","Eggs, hen, in shell","2000","2000","7021","Annual value","LCU","133000","*","Unofficial figure"
"PP","Producer Prices","4","Algeria","5530","Producer Price (LCU/tonne)","1062","Eggs, hen, in shell","2001","2001","7021","Annual value","LCU","90000","*","Unofficial figure"
"PP","Producer Prices","4","Algeria","5530","Producer Price (LCU/tonne)","1062","Eggs, hen, in shell","2002","2002","7021","Annual value","LCU","100000","","Official data"
"PP","Producer Prices","4","Algeria","5530","Producer Price (LCU/tonne)","1062","Eggs, hen, in shell","2003","2003","7021","Annual value","LCU","118000","","Official data"
"PP","Producer Prices","4","Algeria","5530","Producer Price (LCU/tonne)","1062","Eggs, hen, in shell","2004","2004","7021","Annual value","LCU","112000","","Official data"
"PP","Producer Prices","4","Algeria","5530","Producer Price (LCU/tonne)","1062","Eggs, hen, in shell","2005","2005","7021","Annual value","LCU","100000","","Official data"
"PP","Producer Prices","4","Algeria","5530","Producer Price (LCU/tonne)","1062","Eggs, hen, in shell","2006","2006","7021","Annual value","LCU","109000","","Official data"
"PP","Producer Prices","4","Algeria","5530","Producer Price (LCU/tonne)","1062","Eggs, hen, in shell","2007","2007","7021","Annual value","LCU","105400","","Official data"
"PP","Producer Prices","4","Algeria","5530","Producer Price (LCU/tonne)","1062","Eggs, hen, in shell","2008","2008","7021","Annual value","LCU","135200","","Official data"
"PP","Producer Prices","4","Algeria","5530","Producer Price (LCU/tonne)","1062","Eggs, hen, in shell","2009","2009","7021","Annual value","LCU","164400","","Official data"
"PP","Producer Prices","4","Algeria","5530","Producer Price (LCU/tonne)","1062","Eggs, hen, in shell","2010","2010","7021","Annual value","LCU","131400","","Official data"
"PP","Producer Prices","4","Algeria","5530","Producer Price (LCU/tonne)","1062","Eggs, hen, in shell","2011","2011","7021","Annual value","LCU","157600","","Official data"
"PP","Producer Prices","4","Algeria","5530","Producer Price (LCU/tonne)","1062","Eggs, hen, in shell","2011","2011","7001","January","LCU","140000","","Official data"
"PP","Producer Prices","4","Algeria","5530","Producer Price (LCU/tonne)","1062","Eggs, hen, in shell","2011","2011","7002","February","LCU","140000","","Official data"
"PP","Producer Prices","4","Algeria","5530","Producer Price (LCU/tonne)","1062","Eggs, hen, in shell","2011","2011","7003","March","LCU","155000","","Official data"
"PP","Producer Prices","4","Algeria","5530","Producer Price (LCU/tonne)","1062","Eggs, hen, in shell","2011","2011","7004","April","LCU","160000","","Official data"
"PP","Producer Prices","4","Algeria","5530","Producer Price (LCU/tonne)","1062","Eggs, hen, in shell","2011","2011","7005","May","LCU","160000","","Official data"
"PP","Producer Prices","4","Algeria","5530","Producer Price (LCU/tonne)","1062","Eggs, hen, in shell","2011","2011","7006","June","LCU","160000","","Official data"
"PP","Producer Prices","4","Algeria","5530","Producer Price (LCU/tonne)","1062","Eggs, hen, in shell","2011","2011","7007","July","LCU","150000","","Official data"
"PP","Producer Prices","4","Algeria","5530","Producer Price (LCU/tonne)","1062","Eggs, hen, in shell","2011","2011","7008","August","LCU","160000","","Official data"
"PP","Producer Prices","4","Algeria","5530","Producer Price (LCU/tonne)","1062","Eggs, hen, in shell","2011","2011","7009","September","LCU","160000","","Official data"
